skill_a,skill_b,month,pair_postings,postings_a,postings_b,postings_that_month,confidence_a_to_b,lift
gcp,tableau,2025-02-01,76,502,571,2880,0.15139442231075698,0.7636005888878811
gcp,terraform,2025-02-01,77,502,585,2880,0.15338645418326693,0.7551333129022372
hadoop,airflow,2025-02-01,38,366,484,2880,0.10382513661202186,0.6178024657905433
hadoop,aws,2025-02-01,53,366,359,2880,0.1448087431693989,1.161696881136125
hadoop,azure,2025-02-01,53,366,359,2880,0.1448087431693989,1.161696881136125
hadoop,docker,2025-02-01,188,366,2077,2880,0.5136612021857924,0.7122504873832846
hadoop,gcp,2025-02-01,53,366,502,2880,0.1448087431693989,0.8307752596172686
hadoop,hive,2025-02-01,38,366,341,2880,0.10382513661202186,0.8768809191865776
hadoop,java,2025-02-01,38,366,586,2880,0.10382513661202186,0.510266883007889
hadoop,kafka,2025-02-01,38,366,344,2880,0.10382513661202186,0.86923370186809
hadoop,kubernetes,2025-02-01,231,366,1388,2880,0.6311475409836066,1.3095856758161288
hadoop,powerbi,2025-02-01,37,366,575,2880,0.10109289617486339,0.506343549536707
hadoop,python,2025-02-01,216,366,570,2880,0.5901639344262295,2.9818809318377912
hadoop,scala,2025-02-01,51,366,586,2880,0.13934426229508196,0.6848318693000616
hadoop,spark,2025-02-01,38,366,528,2880,0.10382513661202186,0.5663189269746647
hadoop,sql,2025-02-01,38,366,555,2880,0.10382513661202186,0.5387682764731945
hadoop,tableau,2025-02-01,172,366,571,2880,0.46994535519125685,2.3703023169016104
hadoop,terraform,2025-02-01,53,366,585,2880,0.1448087431693989,0.7129045817570407
hive,airflow,2025-02-01,34,341,484,2880,0.09970674486803519,0.5932963330990524
hive,aws,2025-02-01,22,341,359,2880,0.06451612903225806,0.5175667175846886
hive,azure,2025-02-01,22,341,359,2880,0.06451612903225806,0.5175667175846886
hive,databricks,2025-02-01,85,341,634,2880,0.24926686217008798,1.1323163455045007
hive,dbt,2025-02-01,28,341,403,2880,0.08211143695014662,0.586801336020899
hive,docker,2025-02-01,242,341,2077,2880,0.7096774193548387,0.9840495752248125
hive,gcp,2025-02-01,39,341,502,2880,0.11436950146627566,0.6561437534320197
hive,hadoop,2025-02-01,38,341,366,2880,0.11143695014662756,0.8768809191865776
hive,java,2025-02-01,53,341,586,2880,0.15542521994134897,0.7638645621690872
hive,kafka,2025-02-01,21,341,344,2880,0.06158357771260997,0.5155834413148742
hive,kubernetes,2025-02-01,151,341,1388,2880,0.44281524926686217,0.9188097391127976
hive,powerbi,2025-02-01,52,341,575,2880,0.15249266862170088,0.7637893663139105
hive,python,2025-02-01,50,341,570,2880,0.1466275659824047,0.7408550702268869
hive,scala,2025-02-01,53,341,586,2880,0.15542521994134897,0.7638645621690872
hive,snowflake,2025-02-01,103,341,806,2880,0.3020527859237537,1.0792953144670105
hive,spark,2025-02-01,47,341,528,2880,0.1378299120234604,0.7517995201279659
hive,sql,2025-02-01,49,341,555,2880,0.1436950146627566,0.7456606166283586
hive,tableau,2025-02-01,52,341,571,2880,0.15249266862170088,0.7691399047819589
hive,terraform,2025-02-01,52,341,585,2880,0.15249266862170088,0.750733137829912
java,airflow,2025-02-01,76,586,484,2880,0.1296928327645051,0.7717259470284602
java,aws,2025-02-01,53,586,359,2880,0.09044368600682594,0.7255649462386037
java,azure,2025-02-01,53,586,359,2880,0.09044368600682594,0.7255649462386037
java,databricks,2025-02-01,294,586,634,2880,0.5017064846416383,2.279045229917852
java,dbt,2025-02-01,24,586,403,2880,0.040955631399317405,0.29268540553358346
java,docker,2025-02-01,476,586,2077,2880,0.8122866894197952,1.1263291601006309
java,gcp,2025-02-01,77,586,502,2880,0.13139931740614336,0.7538446895013802
java,hadoop,2025-02-01,38,586,366,2880,0.06484641638225255,0.510266883007889
java,hive,2025-02-01,53,586,341,2880,0.09044368600682594,0.7638645621690872
java,kafka,2025-02-01,52,586,344,2880,0.08873720136518772,0.7429161044527344
java,kubernetes,2025-02-01,192,586,1388,2880,0.32764505119453924,0.6798398756774301
java,powerbi,2025-02-01,81,586,575,2880,0.13822525597269625,0.6923282386110698
java,python,2025-02-01,81,586,570,2880,0.13822525597269625,0.6984012933357284
java,scala,2025-02-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
java,snowflake,2025-02-01,96,586,806,2880,0.16382252559726962,0.5853708110671669
java,spark,2025-02-01,78,586,528,2880,0.13310580204778158,0.726031647533354
java,sql,2025-02-01,80,586,555,2880,0.13651877133105803,0.7084217323125173
java,tableau,2025-02-01,81,586,571,2880,0.13822525597269625,0.6971781737326886
java,terraform,2025-02-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
kafka,airflow,2025-02-01,31,344,484,2880,0.09011627906976744,0.5362290985969633
kafka,aws,2025-02-01,23,344,359,2880,0.06686046511627906,0.5363736477294812
kafka,azure,2025-02-01,23,344,359,2880,0.06686046511627906,0.5363736477294812
kafka,databricks,2025-02-01,85,344,634,2880,0.24709302325581395,1.1224414936541707
kafka,dbt,2025-02-01,71,344,403,2880,0.2063953488372093,1.4749841306480467
kafka,docker,2025-02-01,235,344,2077,2880,0.6831395348837209,0.9472517383077113
kafka,gcp,2025-02-01,32,344,502,2880,0.09302325581395349,0.5336792365422033
kafka,hadoop,2025-02-01,38,344,366,2880,0.11046511627906977,0.86923370186809
kafka,hive,2025-02-01,21,344,341,2880,0.061046511627906974,0.5155834413148742
kafka,java,2025-02-01,52,344,586,2880,0.1511627906976744,0.7429161044527344
kafka,kubernetes,2025-02-01,161,344,1388,2880,0.4680232558139535,0.9711145365592119
kafka,powerbi,2025-02-01,51,344,575,2880,0.14825581395348839,0.7425682507583418
kafka,python,2025-02-01,65,344,570,2880,0.18895348837209303,0.9547123623011016
kafka,scala,2025-02-01,52,344,586,2880,0.1511627906976744,0.7429161044527344
kafka,snowflake,2025-02-01,95,344,806,2880,0.2761627906976744,0.9867851578279185
kafka,spark,2025-02-01,48,344,528,2880,0.13953488372093023,0.7610993657505285
kafka,sql,2025-02-01,50,344,555,2880,0.14534883720930233,0.754242614707731
kafka,tableau,2025-02-01,51,344,571,2880,0.14825581395348839,0.7477701299230236
kafka,terraform,2025-02-01,52,344,585,2880,0.1511627906976744,0.7441860465116279
kubernetes,airflow,2025-02-01,301,1388,484,2880,0.21685878962536023,1.2903994093409865
kubernetes,aws,2025-02-01,162,1388,359,2880,0.11671469740634005,0.9363184638725888
kubernetes,azure,2025-02-01,162,1388,359,2880,0.11671469740634005,0.9363184638725888
kubernetes,databricks,2025-02-01,84,1388,634,2880,0.06051873198847262,0.2749115901053646
kubernetes,dbt,2025-02-01,177,1388,403,2880,0.12752161383285301,0.9113207142397437
kubernetes,docker,2025-02-01,585,1388,2077,2880,0.4214697406340058,0.5844163952941438
kubernetes,gcp,2025-02-01,186,1388,502,2880,0.1340057636887608,0.7687980068199823
kubernetes,hadoop,2025-02-01,231,1388,366,2880,0.16642651296829972,1.3095856758161288
kubernetes,hive,2025-02-01,151,1388,341,2880,0.10878962536023054,0.9188097391127976
kubernetes,java,2025-02-01,192,1388,586,2880,0.138328530259366,0.6798398756774301
kubernetes,kafka,2025-02-01,161,1388,344,2880,0.11599423631123919,0.9711145365592119
kubernetes,powerbi,2025-02-01,181,1388,575,2880,0.1304034582132565,0.6531512341811803
kubernetes,python,2025-02-01,387,1388,570,2880,0.2788184438040346,1.4087668739572274
kubernetes,scala,2025-02-01,192,1388,586,2880,0.138328530259366,0.6798398756774301
kubernetes,snowflake,2025-02-01,321,1388,806,2880,0.23126801152737753,0.8263670883360388
kubernetes,spark,2025-02-01,345,1388,528,2880,0.24855907780979827,1.355776788053445
kubernetes,sql,2025-02-01,372,1388,555,2880,0.2680115273775216,1.3907625204455176
kubernetes,tableau,2025-02-01,177,1388,571,2880,0.12752161383285301,0.643191327212989
kubernetes,terraform,2025-02-01,191,1388,585,2880,0.13760806916426513,0.6774551097317668
powerbi,airflow,2025-02-01,76,575,484,2880,0.13217391304347825,0.7864893999281352
powerbi,aws,2025-02-01,52,575,359,2880,0.09043478260869565,0.7254935206491462
powerbi,azure,2025-02-01,52,575,359,2880,0.09043478260869565,0.7254935206491462
powerbi,databricks,2025-02-01,244,575,634,2880,0.42434782608695654,1.927636812508572
powerbi,dbt,2025-02-01,71,575,403,2880,0.12347826086956522,0.8824252885963966
powerbi,docker,2025-02-01,475,575,2077,2880,0.8260869565217391,1.1454648217537837
powerbi,gcp,2025-02-01,76,575,502,2880,0.13217391304347825,0.7582885847912697
powerbi,hadoop,2025-02-01,37,575,366,2880,0.06434782608695652,0.506343549536707
powerbi,hive,2025-02-01,52,575,341,2880,0.09043478260869565,0.7637893663139105
powerbi,java,2025-02-01,81,575,586,2880,0.1408695652173913,0.6923282386110698
powerbi,kafka,2025-02-01,51,575,344,2880,0.08869565217391304,0.7425682507583418
powerbi,kubernetes,2025-02-01,181,575,1388,2880,0.31478260869565217,0.6531512341811803
powerbi,python,2025-02-01,81,575,570,2880,0.1408695652173913,0.7117620137299772
powerbi,scala,2025-02-01,81,575,586,2880,0.1408695652173913,0.6923282386110698
powerbi,snowflake,2025-02-01,95,575,806,2880,0.16521739130434782,0.5903549465961808
powerbi,spark,2025-02-01,67,575,528,2880,0.11652173913043479,0.6355731225296443
powerbi,sql,2025-02-01,80,575,555,2880,0.1391304347826087,0.7219741480611046
powerbi,tableau,2025-02-01,80,575,571,2880,0.1391304347826087,0.7017436990786569
powerbi,terraform,2025-02-01,81,575,585,2880,0.1408695652173913,0.6935117056856187
python,airflow,2025-02-01,60,570,484,2880,0.10526315789473684,0.626359286646368
python,aws,2025-02-01,52,570,359,2880,0.0912280701754386,0.7318574989004545
python,azure,2025-02-01,52,570,359,2880,0.0912280701754386,0.7318574989004545
python,databricks,2025-02-01,70,570,634,2880,0.12280701754385964,0.5578615307986053
python,dbt,2025-02-01,71,570,403,2880,0.12456140350877193,0.8901658613033825
python,docker,2025-02-01,264,570,2077,2880,0.4631578947368421,0.6422218280414566
python,gcp,2025-02-01,61,570,502,2880,0.10701754385964912,0.6139651918641225
python,hadoop,2025-02-01,216,570,366,2880,0.37894736842105264,2.9818809318377912
python,hive,2025-02-01,50,570,341,2880,0.08771929824561403,0.7408550702268869
python,java,2025-02-01,81,570,586,2880,0.14210526315789473,0.6984012933357284
python,kafka,2025-02-01,65,570,344,2880,0.11403508771929824,0.9547123623011016
python,kubernetes,2025-02-01,387,570,1388,2880,0.6789473684210526,1.4087668739572274
python,powerbi,2025-02-01,81,570,575,2880,0.14210526315789473,0.7117620137299772
python,scala,2025-02-01,81,570,586,2880,0.14210526315789473,0.6984012933357284
python,snowflake,2025-02-01,95,570,806,2880,0.16666666666666666,0.5955334987593052
python,spark,2025-02-01,78,570,528,2880,0.1368421052631579,0.7464114832535885
python,sql,2025-02-01,79,570,555,2880,0.13859649122807016,0.719203413940256
python,tableau,2025-02-01,80,570,571,2880,0.14035087719298245,0.7078993455618029
python,terraform,2025-02-01,81,570,585,2880,0.14210526315789473,0.6995951417004048
scala,airflow,2025-02-01,76,586,484,2880,0.1296928327645051,0.7717259470284602
scala,aws,2025-02-01,53,586,359,2880,0.09044368600682594,0.7255649462386037
scala,azure,2025-02-01,53,586,359,2880,0.09044368600682594,0.7255649462386037
scala,databricks,2025-02-01,234,586,634,2880,0.3993174061433447,1.8139339585060454
scala,dbt,2025-02-01,72,586,403,2880,0.12286689419795221,0.8780562166007504
scala,docker,2025-02-01,476,586,2077,2880,0.8122866894197952,1.1263291601006309
scala,gcp,2025-02-01,77,586,502,2880,0.13139931740614336,0.7538446895013802
scala,hadoop,2025-02-01,51,586,366,2880,0.08703071672354949,0.6848318693000616
scala,hive,2025-02-01,53,586,341,2880,0.09044368600682594,0.7638645621690872
scala,java,2025-02-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
scala,kafka,2025-02-01,52,586,344,2880,0.08873720136518772,0.7429161044527344
scala,kubernetes,2025-02-01,192,586,1388,2880,0.32764505119453924,0.6798398756774301
scala,powerbi,2025-02-01,81,586,575,2880,0.13822525597269625,0.6923282386110698
scala,python,2025-02-01,81,586,570,2880,0.13822525597269625,0.6984012933357284
scala,snowflake,2025-02-01,96,586,806,2880,0.16382252559726962,0.5853708110671669
scala,spark,2025-02-01,78,586,528,2880,0.13310580204778158,0.726031647533354
scala,sql,2025-02-01,80,586,555,2880,0.13651877133105803,0.7084217323125173
scala,tableau,2025-02-01,81,586,571,2880,0.13822525597269625,0.6971781737326886
scala,terraform,2025-02-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
snowflake,airflow,2025-02-01,95,806,484,2880,0.11786600496277916,0.7013514344892644
snowflake,aws,2025-02-01,110,806,359,2880,0.13647642679900746,1.0948526718137646
snowflake,azure,2025-02-01,108,806,359,2880,0.13399503722084366,1.0749462595989687
snowflake,dbt,2025-02-01,403,806,403,2880,0.5,3.5732009925558312
snowflake,docker,2025-02-01,806,806,2077,2880,1.0,1.386615310544054
snowflake,gcp,2025-02-01,238,806,502,2880,0.29528535980148884,1.694067402845195
snowflake,hive,2025-02-01,103,806,341,2880,0.12779156327543426,1.0792953144670105
snowflake,java,2025-02-01,96,806,586,2880,0.11910669975186104,0.5853708110671669
snowflake,kafka,2025-02-01,95,806,344,2880,0.11786600496277916,0.9867851578279185
snowflake,kubernetes,2025-02-01,321,806,1388,2880,0.39826302729528534,0.8263670883360388
snowflake,powerbi,2025-02-01,95,806,575,2880,0.11786600496277916,0.5903549465961808
snowflake,python,2025-02-01,95,806,570,2880,0.11786600496277916,0.5955334987593052
snowflake,scala,2025-02-01,96,806,586,2880,0.11910669975186104,0.5853708110671669
snowflake,spark,2025-02-01,95,806,528,2880,0.11786600496277916,0.642905481615159
snowflake,sql,2025-02-01,95,806,555,2880,0.11786600496277916,0.6116289987257729
snowflake,tableau,2025-02-01,95,806,571,2880,0.11786600496277916,0.594490532912091
snowflake,terraform,2025-02-01,214,806,585,2880,0.2655086848635236,1.3071196793281161
spark,airflow,2025-02-01,58,528,484,2880,0.10984848484848485,0.6536438767843726
spark,aws,2025-02-01,49,528,359,2880,0.0928030303030303,0.7444922765257027
spark,azure,2025-02-01,49,528,359,2880,0.0928030303030303,0.7444922765257027
spark,databricks,2025-02-01,70,528,634,2880,0.13257575757575757,0.6022368798394035
spark,dbt,2025-02-01,71,528,403,2880,0.13446969696969696,0.9609745093616061
spark,docker,2025-02-01,261,528,2077,2880,0.4943181818181818,0.6854291591893903
spark,gcp,2025-02-01,58,528,502,2880,0.10984848484848485,0.6302064469395147
spark,hadoop,2025-02-01,38,528,366,2880,0.07196969696969698,0.5663189269746647
spark,hive,2025-02-01,47,528,341,2880,0.08901515151515152,0.7517995201279659
spark,java,2025-02-01,78,528,586,2880,0.14772727272727273,0.726031647533354
spark,kafka,2025-02-01,48,528,344,2880,0.09090909090909091,0.7610993657505285
spark,kubernetes,2025-02-01,345,528,1388,2880,0.6534090909090909,1.355776788053445
spark,powerbi,2025-02-01,67,528,575,2880,0.1268939393939394,0.6355731225296443
spark,python,2025-02-01,78,528,570,2880,0.14772727272727273,0.7464114832535885
spark,scala,2025-02-01,78,528,586,2880,0.14772727272727273,0.726031647533354
spark,snowflake,2025-02-01,95,528,806,2880,0.17992424242424243,0.642905481615159
spark,sql,2025-02-01,77,528,555,2880,0.14583333333333334,0.7567567567567568
spark,tableau,2025-02-01,63,528,571,2880,0.11931818181818182,0.6018149976118452
spark,terraform,2025-02-01,78,528,585,2880,0.14772727272727273,0.7272727272727273
sql,airflow,2025-02-01,59,555,484,2880,0.1063063063063063,0.6325664507482689
sql,aws,2025-02-01,51,555,359,2880,0.0918918918918919,0.7371828653165701
sql,azure,2025-02-01,51,555,359,2880,0.0918918918918919,0.7371828653165701
sql,databricks,2025-02-01,70,555,634,2880,0.12612612612612611,0.5729388694688379
sql,dbt,2025-02-01,24,555,403,2880,0.043243243243243246,0.30903359935618
sql,docker,2025-02-01,263,555,2077,2880,0.47387387387387386,0.6570807687803355
sql,gcp,2025-02-01,60,555,502,2880,0.10810810810810811,0.6202218154409389
sql,hadoop,2025-02-01,38,555,366,2880,0.06846846846846846,0.5387682764731945
sql,hive,2025-02-01,49,555,341,2880,0.08828828828828829,0.7456606166283586
sql,java,2025-02-01,80,555,586,2880,0.14414414414414414,0.7084217323125173
sql,kafka,2025-02-01,50,555,344,2880,0.09009009009009009,0.754242614707731
sql,kubernetes,2025-02-01,372,555,1388,2880,0.6702702702702703,1.3907625204455176
sql,powerbi,2025-02-01,80,555,575,2880,0.14414414414414414,0.7219741480611046
sql,python,2025-02-01,79,555,570,2880,0.14234234234234233,0.719203413940256
sql,scala,2025-02-01,80,555,586,2880,0.14414414414414414,0.7084217323125173
sql,snowflake,2025-02-01,95,555,806,2880,0.17117117117117117,0.6116289987257729
sql,spark,2025-02-01,77,555,528,2880,0.13873873873873874,0.7567567567567568
sql,tableau,2025-02-01,79,555,571,2880,0.14234234234234233,0.7179438633028825
sql,terraform,2025-02-01,80,555,585,2880,0.14414414414414414,0.7096327096327096
tableau,airflow,2025-02-01,75,571,484,2880,0.13134851138353765,0.7815779189764224
tableau,aws,2025-02-01,52,571,359,2880,0.09106830122591944,0.7305757869934484
tableau,azure,2025-02-01,52,571,359,2880,0.09106830122591944,0.7305757869934484
tableau,databricks,2025-02-01,69,571,634,2880,0.12084063047285463,0.5489290469429359
tableau,dbt,2025-02-01,24,571,403,2880,0.04203152364273205,0.30037416399768807
tableau,docker,2025-02-01,475,571,2077,2880,0.8318739054290718,1.1534890937100273
tableau,gcp,2025-02-01,76,571,502,2880,0.1330998248686515,0.7636005888878811
tableau,hadoop,2025-02-01,172,571,366,2880,0.30122591943957966,2.3703023169016104
tableau,hive,2025-02-01,52,571,341,2880,0.09106830122591944,0.7691399047819589
tableau,java,2025-02-01,81,571,586,2880,0.14185639229422067,0.6971781737326886
tableau,kafka,2025-02-01,51,571,344,2880,0.0893169877408056,0.7477701299230236
tableau,kubernetes,2025-02-01,177,571,1388,2880,0.30998248686514884,0.643191327212989
tableau,powerbi,2025-02-01,80,571,575,2880,0.14010507880910683,0.7017436990786569
tableau,python,2025-02-01,80,571,570,2880,0.14010507880910683,0.7078993455618029
tableau,scala,2025-02-01,81,571,586,2880,0.14185639229422067,0.6971781737326886
tableau,snowflake,2025-02-01,95,571,806,2880,0.16637478108581435,0.594490532912091
tableau,spark,2025-02-01,63,571,528,2880,0.11033274956217162,0.6018149976118452
tableau,sql,2025-02-01,79,571,555,2880,0.138353765323993,0.7179438633028825
tableau,terraform,2025-02-01,81,571,585,2880,0.14185639229422067,0.6983699312946248
terraform,airflow,2025-02-01,75,585,484,2880,0.1282051282051282,0.7628734901462174
terraform,aws,2025-02-01,53,585,359,2880,0.0905982905982906,0.7268052281979859
terraform,azure,2025-02-01,53,585,359,2880,0.0905982905982906,0.7268052281979859
terraform,databricks,2025-02-01,79,585,634,2880,0.13504273504273503,0.6134433389953895
terraform,dbt,2025-02-01,87,585,403,2880,0.14871794871794872,1.0627982439396833
terraform,docker,2025-02-01,476,585,2077,2880,0.8136752136752137,1.1282545090922558
terraform,gcp,2025-02-01,77,585,502,2880,0.13162393162393163,0.7551333129022372
terraform,hadoop,2025-02-01,53,585,366,2880,0.0905982905982906,0.7129045817570407
terraform,hive,2025-02-01,52,585,341,2880,0.08888888888888889,0.750733137829912
terraform,java,2025-02-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
terraform,kafka,2025-02-01,52,585,344,2880,0.08888888888888889,0.7441860465116279
terraform,kubernetes,2025-02-01,191,585,1388,2880,0.3264957264957265,0.6774551097317668
terraform,powerbi,2025-02-01,81,585,575,2880,0.13846153846153847,0.6935117056856187
terraform,python,2025-02-01,81,585,570,2880,0.13846153846153847,0.6995951417004048
terraform,scala,2025-02-01,82,585,586,2880,0.14017094017094017,0.6888947230244159
terraform,snowflake,2025-02-01,214,585,806,2880,0.3658119658119658,1.3071196793281161
terraform,spark,2025-02-01,78,585,528,2880,0.13333333333333333,0.7272727272727273
terraform,sql,2025-02-01,80,585,555,2880,0.13675213675213677,0.7096327096327096
terraform,tableau,2025-02-01,81,585,571,2880,0.13846153846153847,0.6983699312946248
airflow,aws,2025-03-01,53,360,586,2880,0.14722222222222223,0.7235494880546075
airflow,azure,2025-03-01,53,360,586,2880,0.14722222222222223,0.7235494880546075
airflow,databricks,2025-03-01,86,360,652,2880,0.2388888888888889,1.0552147239263803
airflow,dbt,2025-03-01,32,360,414,2880,0.08888888888888889,0.6183574879227053
airflow,docker,2025-03-01,53,360,581,2880,0.14722222222222223,0.729776247848537
airflow,gcp,2025-03-01,53,360,585,2880,0.14722222222222223,0.7247863247863248
airflow,hadoop,2025-03-01,50,360,328,2880,0.1388888888888889,1.2195121951219512
airflow,hive,2025-03-01,53,360,586,2880,0.14722222222222223,0.7235494880546075
airflow,java,2025-03-01,51,360,554,2880,0.14166666666666666,0.7364620938628159
airflow,kafka,2025-03-01,52,360,571,2880,0.14444444444444443,0.7285464098073555
airflow,kubernetes,2025-03-01,360,360,2880,2880,1.0,1.0
airflow,powerbi,2025-03-01,46,360,476,2880,0.12777777777777777,0.773109243697479
airflow,python,2025-03-01,22,360,330,2880,0.06111111111111111,0.5333333333333333
airflow,scala,2025-03-01,52,360,562,2880,0.14444444444444443,0.7402135231316725
airflow,snowflake,2025-03-01,112,360,828,2880,0.3111111111111111,1.0821256038647342
airflow,spark,2025-03-01,24,360,360,2880,0.06666666666666667,0.5333333333333333
airflow,sql,2025-03-01,23,360,357,2880,0.06388888888888888,0.5154061624649859
airflow,tableau,2025-03-01,47,360,498,2880,0.13055555555555556,0.7550200803212851
airflow,terraform,2025-03-01,52,360,570,2880,0.14444444444444443,0.7298245614035088
aws,airflow,2025-03-01,53,586,360,2880,0.09044368600682594,0.7235494880546075
aws,azure,2025-03-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
aws,databricks,2025-03-01,85,586,652,2880,0.14505119453924914,0.6407169329341067
aws,dbt,2025-03-01,178,586,414,2880,0.3037542662116041,2.113073156254637
aws,docker,2025-03-01,82,586,581,2880,0.13993174061433447,0.6936375438369764
aws,gcp,2025-03-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
aws,hadoop,2025-03-01,35,586,328,2880,0.059726962457337884,0.5244318654790644
aws,hive,2025-03-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
aws,java,2025-03-01,80,586,554,2880,0.13651877133105803,0.7097004719015291
aws,kafka,2025-03-01,81,586,571,2880,0.13822525597269625,0.6971781737326886
aws,kubernetes,2025-03-01,586,586,2880,2880,1.0,1.0
aws,powerbi,2025-03-01,75,586,476,2880,0.12798634812286688,0.7743711819198669
aws,python,2025-03-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
aws,scala,2025-03-01,81,586,562,2880,0.13822525597269625,0.7083429487568775
aws,snowflake,2025-03-01,322,586,828,2880,0.5494880546075085,1.9112627986348123
aws,spark,2025-03-01,53,586,360,2880,0.09044368600682594,0.7235494880546075
aws,sql,2025-03-01,53,586,357,2880,0.09044368600682594,0.7296297358533858
aws,tableau,2025-03-01,77,586,498,2880,0.13139931740614336,0.759899666927094
aws,terraform,2025-03-01,81,586,570,2880,0.13822525597269625,0.6984012933357284
azure,airflow,2025-03-01,53,586,360,2880,0.09044368600682594,0.7235494880546075
azure,aws,2025-03-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
azure,databricks,2025-03-01,93,586,652,2880,0.15870307167235495,0.7010197030926109
azure,dbt,2025-03-01,62,586,414,2880,0.10580204778156997,0.7360142454370084
azure,docker,2025-03-01,82,586,581,2880,0.13993174061433447,0.6936375438369764
azure,gcp,2025-03-01,82,586,585,2880,0.13993174061433447,0.6888947230244159
azure,hadoop,2025-03-01,35,586,328,2880,0.059726962457337884,0.5244318654790644
azure,hive,2025-03-01,82,586,586,2880,0.13993174061433447,0.6877191347598691
azure,java,2025-03-01,80,586,554,2880,0.13651877133105803,0.7097004719015291
azure,kafka,2025-03-01,81,586,571,2880,0.13822525597269625,0.6971781737326886
azure,kubernetes,2025-03-01,586,586,2880,2880,1.0,1.0
azure,powerbi,2025-03-01,75,586,476,2880,0.12798634812286688,0.7743711819198669
azure,python,2025-03-01,51,586,330,2880,0.08703071672354949,0.7595408004964319
azure,scala,2025-03-01,81,586,562,2880,0.13822525597269625,0.7083429487568775
azure,snowflake,2025-03-01,168,586,828,2880,0.28668941979522183,0.997180590592076
azure,spark,2025-03-01,53,586,360,2880,0.09044368600682594,0.7235494880546075
azure,sql,2025-03-01,53,586,357,2880,0.09044368600682594,0.7296297358533858
azure,tableau,2025-03-01,77,586,498,2880,0.13139931740614336,0.759899666927094
azure,terraform,2025-03-01,81,586,570,2880,0.13822525597269625,0.6984012933357284
databricks,airflow,2025-03-01,86,652,360,2880,0.13190184049079753,1.0552147239263803
databricks,aws,2025-03-01,85,652,586,2880,0.1303680981595092,0.6407169329341067
databricks,azure,2025-03-01,93,652,586,2880,0.14263803680981596,0.7010197030926109
databricks,docker,2025-03-01,296,652,581,2880,0.4539877300613497,2.250403894280012
databricks,gcp,2025-03-01,300,652,585,2880,0.4601226993865031,2.2652194431335535
databricks,hive,2025-03-01,85,652,586,2880,0.1303680981595092,0.6407169329341067
databricks,java,2025-03-01,71,652,554,2880,0.10889570552147239,0.56610041859538
databricks,kafka,2025-03-01,85,652,571,2880,0.1303680981595092,0.6575483760059309
databricks,kubernetes,2025-03-01,652,652,2880,2880,1.0,1.0
databricks,powerbi,2025-03-01,71,652,476,2880,0.10889570552147239,0.6588647729030263
databricks,python,2025-03-01,86,652,330,2880,0.13190184049079753,1.151143335192415
databricks,scala,2025-03-01,71,652,562,2880,0.10889570552147239,0.558042049647403
databricks,spark,2025-03-01,86,652,360,2880,0.13190184049079753,1.0552147239263803
databricks,sql,2025-03-01,86,652,357,2880,0.13190184049079753,1.0640820745476105
databricks,tableau,2025-03-01,78,652,498,2880,0.1196319018404908,0.6918471431739227
databricks,terraform,2025-03-01,71,652,570,2880,0.10889570552147239,0.5502098805295447
dbt,airflow,2025-03-01,32,414,360,2880,0.07729468599033816,0.6183574879227053
dbt,aws,2025-03-01,178,414,586,2880,0.42995169082125606,2.113073156254637
dbt,azure,2025-03-01,62,414,586,2880,0.1497584541062802,0.7360142454370084
dbt,docker,2025-03-01,24,414,581,2880,0.057971014492753624,0.2873606226146823
dbt,gcp,2025-03-01,73,414,585,2880,0.17632850241545894,0.8680787811222593
dbt,hive,2025-03-01,144,414,586,2880,0.34782608695652173,1.7094524410149874
dbt,java,2025-03-01,24,414,554,2880,0.057971014492753624,0.3013655627060116
dbt,kafka,2025-03-01,176,414,571,2880,0.4251207729468599,2.144216858295896
dbt,kubernetes,2025-03-01,414,414,2880,2880,1.0,1.0
dbt,powerbi,2025-03-01,72,414,476,2880,0.17391304347826086,1.052246985750822
dbt,python,2025-03-01,73,414,330,2880,0.17632850241545894,1.538866930171278
dbt,scala,2025-03-01,72,414,562,2880,0.17391304347826086,0.8912269843725824
dbt,snowflake,2025-03-01,414,414,828,2880,1.0,3.4782608695652173
dbt,spark,2025-03-01,80,414,360,2880,0.1932367149758454,1.5458937198067633
dbt,sql,2025-03-01,32,414,357,2880,0.07729468599033816,0.6235537693338205
dbt,tableau,2025-03-01,24,414,498,2880,0.057971014492753624,0.3352540597171294
dbt,terraform,2025-03-01,24,414,570,2880,0.057971014492753624,0.2929061784897025
docker,airflow,2025-03-01,53,581,360,2880,0.09122203098106713,0.729776247848537
docker,aws,2025-03-01,82,581,586,2880,0.14113597246127366,0.6936375438369764
docker,azure,2025-03-01,82,581,586,2880,0.14113597246127366,0.6936375438369764
docker,databricks,2025-03-01,296,581,652,2880,0.5094664371772806,2.250403894280012
